ChangedType,Dynamic?,AddedTag,addedXpath,typeChanged,oldType,oldTag,oldXpath,newType,newTag,newXpath,removedTag,removedXpath,DOM,CV,Result,Vista,GroundTruth
[PROP_CHANGED],Y,,,id,<player64768.overlays>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[8],<player68687.overlays>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[8],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.cards>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[7],<player68687.cards>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[7],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.subtitles>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[6],<player68687.subtitles>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[6],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[6]/div[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.standby>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[5],<player68687.standby>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[5],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.standby.playButtonHolder>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[5]/div[1],<player68687.standby.playButtonHolder>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[5]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.blocker>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[4],<player68687.blocker>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[4],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.plugins>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[3],<player68687.plugins>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[3],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[3]/div[1],FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.controlBlocker>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[2],<player68687.controlBlocker>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[2],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.player>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1],<player68687.player>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<player64768.content>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1],<player68687.content>,div,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1],,,FP,,,,
[NODE_ADDED],,header,/html/body/section[1]/div[4]/div[1]/div[9]/section[1]/header[1],,,,,,,,,,TP,TP,TP,NA,A
[PROP_CHANGED],Y,,,class,<parbase storyPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[8],<storyPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[8],,,FP,,,,What's new top half part.
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[9]/div[1]/p[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-StoryCard__m-TextWrap m-TextWrap>,div,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[8]/div[1],<m-StoryCard__m-TextWrap m-TextWrap has-Attribution>,div,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[8]/div[1],,,FP,,,,
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[8]/div[1]/p[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[7]/div[1]/p[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[6]/div[1]/p[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[5]/div[1]/p[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[2],FP,,,,
[NODE_ADDED],Y,p,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[4]/div[1]/p[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[8]/section[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[2],FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[7],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[7],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-6>,section,/html/body/section[1]/div[4]/div[1]/div[7]/section[1],<mod-full-width-promo-5>,section,/html/body/section[1]/div[4]/div[1]/div[7]/section[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-12>,div,/html/body/section[1]/div[4]/div[1]/div[7]/section[1]/div[1]/div[1]/div[1]/div[1],<mod-card-10>,div,/html/body/section[1]/div[4]/div[1]/div[7]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<o-FullWidthPromo__m-FeatureCard m-FeatureCard m-FeatureCard--Gallery>,div,/html/body/section[1]/div[4]/div[1]/div[7]/section[1]/div[1]/div[1]/div[1]/div[1],<o-FullWidthPromo__m-FeatureCard m-FeatureCard m-FeatureCard--Article>,div,/html/body/section[1]/div[4]/div[1]/div[7]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[7]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[6],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[6],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-5>,section,/html/body/section[1]/div[4]/div[1]/div[6]/section[1],<mod-full-width-promo-4>,section,/html/body/section[1]/div[4]/div[1]/div[6]/section[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-11>,div,/html/body/section[1]/div[4]/div[1]/div[6]/section[1]/div[1]/div[1]/div[1]/div[1],<mod-card-9>,div,/html/body/section[1]/div[4]/div[1]/div[6]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[5],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[5],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[5]/div[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,section,/html/body/section[1]/div[4]/div[1]/div[5]/section[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[5]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[4],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[4],,,FP,,,,
[PROP_CHANGED],Y,,,class,<l-Columns l-Columns--2up>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1],<l-Columns l-Columns--1up>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[2],FP,,,,
[PROP_CHANGED],Y,,,class,<o-FullWidthPromo__m-Card m-Card m-Card--Article>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1],<o-FullWidthPromo__m-FeatureCard m-FeatureCard m-FeatureCard--Article>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[3],FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__m-TextWrap m-TextWrap>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],<m-FeatureCard__m-TextWrap m-TextWrap>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__a-Headline>,h4,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1],<m-FeatureCard__a-Headline>,h4,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__a-HeadlineText>,span,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1]/a[1]/span[1],<m-FeatureCard__a-HeadlineText>,span,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1]/a[1]/span[1],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/span[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__m-MediaWrap m-MediaWrap>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],<m-FeatureCard__m-MediaWrap m-MediaWrap>,div,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__m-ResponsiveImage--Link>,a,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],<m-FeatureCard__m-ResponsiveImage--Link>,a,/html/body/section[1]/div[4]/div[1]/div[4]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],,,FP,,,,
[PROP_CHANGED],,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[3],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[3],,,TP,FP,TP,FP,Quick & Easy Recipes We're Making this Week div. U
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[3]/section[1]/div[1]/div[1]/div[1]/div[4]/div[2]/div[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[3]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/div[1],FP,,,,
[PROP_CHANGED],,,,class,<pub_300x250 pub_300x250m pub_728x90 text-ad textAd text_ad text_ads text-ads text-ad-links>,div,/html/body/div[9],<>,div,/html/body/div[7],,,TP,TP,TP,FN,U
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[3]/section[1]/div[1]/div[1]/div[1]/div[2]/div[2]/div[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[3]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1],FP,,,,
[PROP_CHANGED],,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[2],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[2],,,TP,FP,TP,FP,div above 106. U
[PROP_CHANGED],Y,,,class,<m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/a[1],<a-Button a-Button m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/a[1],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/a[1]/span[1],,,,,,,,,,FP,,,,
[NODE_ADDED],,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/span[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[3]/div[1]/span[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[2]/div[3]/div[1],FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[2]/div[2]/span[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[2]/div[1]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<o-FullWidthPromo__m-Card m-Card m-Card--Gallery>,div,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[1],<o-FullWidthPromo__m-Card m-Card m-Card--Article>,div,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1],FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/span[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],,,,class,<footer parbase>,div,/html/body/section[1]/div[7],<footer>,div,/html/body/section[1]/div[7],,,TP,FP,FP,TP,footer. U
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[2]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/span[1],FP,,,,
[PROP_CHANGED],,,,class,<superLeadHero parbase section>,div,/html/body/section[1]/div[4]/div[1]/div[1],<superLeadHero section>,div,/html/body/section[1]/div[4]/div[1]/div[1],,,TP,FP,TP,FP,Eerie-sistible Halloween Treats div. U
[PROP_CHANGED],,,,class,<parbase header>,div,/html/body/section[1]/div[1],<header>,div,/html/body/section[1]/div[1],,,TP,TP,TP,TP,header+nav. U
[NODE_ADDED],Y,li,/html/body/section[1]/div[1]/header[1]/div[1]/nav[1]/div[2]/ul[1]/li[4],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/section[1]/div[1]/header[1]/div[1]/nav[1]/div[2]/ul[1]/li[3],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/section[1]/div[1]/header[1]/div[1]/nav[1]/div[2]/ul[1]/li[2],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/section[1]/div[1]/header[1]/div[1]/nav[1]/div[2]/ul[1]/li[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,div,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[2],TP,FP,TP,FP,TV Schedule. D
[PROP_CHANGED],,,,class,<is-WatchSite>,li,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[1]/ul[1]/li[6],<o-HeaderFresh__IconLink>,li,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[1]/ul[1]/li[8],,,FP,TP,TP,FP,Full episodes. D
[NODE_ADDED],,span,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[1]/ul[1]/li[8]/a[1]/span[1],,,,,,,,,,TP,TP,TP,NA,Food network kitchen. A
[PROP_CHANGED],,,,class,<is-AdChoices>,li,/html/body/section[1]/div[7]/footer[1]/div[1]/div[1]/div[1]/ul[1]/li[3],<>,li,/html/body/section[1]/div[7]/footer[1]/div[1]/div[1]/div[1]/ul[1]/li[5],,,FP,TP,TP,FP,AdChoices. U
[PROP_CHANGED],,,,class,<>,li,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[1]/ul[1]/li[5],<is-WatchSite>,li,/html/body/section[1]/div[1]/header[1]/div[1]/div[3]/div[1]/ul[1]/li[7],,,FP,TP,TP,FP,Halloween... D
[PROP_CHANGED],,,,class,<servicecomponents cloudservices>,div,/html/body/div[4],<wb-autocomplete-suggestions>,div,/html/body/div[2],,,TP,FP,TP,FP,U
[PROP_CHANGED],,,,id,<>,div,/html/body/div[3],<wm-ipp-base>,div,/html/body/div[1],,,TP,FP,TP,FP,U
[PROP_CHANGED],,,,class,<>,li,/html/body/section[1]/div[7]/footer[1]/div[1]/div[1]/div[1]/ul[1]/li[1],<is-AdChoices>,li,/html/body/section[1]/div[7]/footer[1]/div[1]/div[1]/div[1]/ul[1]/li[3],,,FP,TP,TP,FP,Site Map. U
[NODE_REMOVED],,,,,,,,,,,div,/html/body/div[1],TP,FP,TP,TP,invisible div. D
[NODE_ADDED],,li,/html/body/section[1]/div[7]/footer[1]/div[1]/div[1]/div[1]/ul[1]/li[1],,,,,,,,,,FP,TP,TP,NA,Site Map
[PROP_CHANGED],Y,,,class,<parsys main>,div,/html/body/section[1]/div[4]/div[1],<main parsys>,div,/html/body/section[1]/div[4]/div[1],,,FP,,,,
[PROP_CHANGED],,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[17],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[16],,,TP,TP,TP,FP,From our sister sites. U
[PROP_CHANGED],,,,id,<dfp_leaderboard_container_16>,div,/html/body/section[1]/div[4]/div[1]/div[17]/div[1],<dfp_leaderboard_container_15>,div,/html/body/section[1]/div[4]/div[1]/div[16]/div[1],,,TP,FP,TP,FP,invisible. U
[NODE_ADDED],,iframe,/html/body/iframe[2],,,,,,,,,,TP,FP,TP,NA,A
[PROP_CHANGED],,,,id,<mod-full-width-promo-13>,section,/html/body/section[1]/div[4]/div[1]/div[17]/section[1],<mod-full-width-promo-11>,section,/html/body/section[1]/div[4]/div[1]/div[16]/section[1],,,TP,TP,TP,FP,U
[PROP_CHANGED],Y,,,class,<l-Columns l-Columns--4up>,div,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1],<l-Columns l-Columns--3up>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-30>,div,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[4],<mod-card-26>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[3],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[3]/div[2]/span[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[4]/div[1]/span[1],FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-29>,div,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[3],<mod-card-25>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[2],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[2]/div[2]/span[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[3]/div[1]/span[1],FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-28>,div,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[2],<mod-card-24>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/span[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[2]/div[1]/span[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[17]/section[1]/div[1]/div[1]/div[1]/div[1],FP,,,,
[PROP_CHANGED],,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[16],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[15],,,TP,FP,TP,FP,FULL episodes div. U
[PROP_CHANGED],,,,id,<dfp_leaderboard_container_15>,div,/html/body/section[1]/div[4]/div[1]/div[16]/div[1],<dfp_leaderboard_container_14>,div,/html/body/section[1]/div[4]/div[1]/div[15]/div[1],,,TP,FP,TP,FP,U
