ChangedType,Dynamic?,AddedTag,addedXpath,typeChanged,oldType,oldTag,oldXpath,newType,newTag,newXpath,removedTag,removedXpath,DOM,CV,Result,Vista,GroundTruth
[PROP_CHANGED],Y,,,class,<rating-star allstar35>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[6]/ul[1]/li[3]/span[1],<rating-star allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[38]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[5],<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[37],,,FP,,,,
[PROP_CHANGED],Y,,,class,<subject-rate>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[5]/ul[1]/li[3]/span[2],<text-tip>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[37]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[5]/ul[1]/li[3]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[4],<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[36],,,FP,,,,
[PROP_CHANGED],Y,,,class,<subject-rate>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[4]/ul[1]/li[3]/span[2],<text-tip>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[36]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[4]/ul[1]/li[3]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar30>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[3]/ul[1]/li[3]/span[1],<rating-star allstar20>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[35]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],,,,id,<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[8],<doulist>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[8],,,FP,FP,FP,FP,???????div.
[PROP_CHANGED],Y,,,class,<subject-rate>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[2]/ul[1]/li[3]/span[2],<text-tip>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[34]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[2]/ul[1]/li[3]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[1],<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[33],,,FP,,,,
[PROP_CHANGED],Y,,,class,<subject-rate>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[1]/ul[1]/li[3]/span[2],<text-tip>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[33]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[1]/ul[1]/li[3]/span[1],FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[32],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[31],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[30],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[29],,,,,,,,,,FP,,,,
[PROP_CHANGED],,,,class,<mobile-app-entrance block5 app-movie>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[8],<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[8],,,FP,,,,???????div.
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[28],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[27],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[26],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[25],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[24],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[23],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[22],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[21],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[20],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[19],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,ul,/html/body/div[5]/div[1]/div[1]/div[3]/div[8]/ul[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[18],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[17],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[16],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[15],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[14],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[13],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[12],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[11],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[10],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[9],,,,,,,,,,FP,,,,
[NODE_ADDED],,h2,/html/body/div[5]/div[1]/div[1]/div[3]/div[8]/h2[1],,,,,,,,,,FP,TP,TP,NA,????h2 U
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[8],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[7],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[6],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[5],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[4],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[3],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[2],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[1],,,,,,,,,,FP,,,,
[NODE_ADDED],,a,/html/body/div[4]/div[2]/a[1],,,,,,,,,,TP,TP,TP,NA,2018????????? A
[PROP_CHANGED],Y,,,class,<nav-items nav-anon>,div,/html/body/div[4]/div[2]/div[1],<nav-items>,div,/html/body/div[4]/div[2]/div[1],,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,a,/html/body/div[5]/div[1]/div[1]/div[3]/div[8]/a[1],TP,FP,TP,FP,???????div. D
[PROP_CHANGED],,,,class,<site-nav-bt>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[8],<>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[8],,,FP,TP,TP,TP,?? D
[PROP_CHANGED],,,,class,<site-nav-bt>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[7],<>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[7],,,FP,FP,FP,TP,??? D
[PROP_CHANGED],,,,class,<site-nav-bt>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[3],<>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[3],,,FP,,,,??? S
[PROP_CHANGED],,,,class,<site-nav-bt>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[2],<>,li,/html/body/div[4]/div[2]/div[1]/ul[1]/li[2],,,FP,,,,??? S
[NODE_REMOVED],Y,,,,,,,,,,img,/html/body/div[4]/div[2]/div[1]/ul[1]/li[2]/img[1],FP,,,,
[NODE_REMOVED],,,,,,,,,,,tr,/html/body/div[3]/div[1]/div[2]/ul[1]/li[10]/div[1]/table[1]/tbody[1]/tr[2],TP,TP,TP,TP,D
[NODE_REMOVED],,,,,,,,,,,tr,/html/body/div[3]/div[1]/div[2]/ul[1]/li[10]/div[1]/table[1]/tbody[1]/tr[1],TP,TP,TP,TP,D
[PROP_CHANGED],Y,,,class,<on>,li,/html/body/div[3]/div[1]/div[2]/ul[1]/li[3],<>,li,/html/body/div[3]/div[1]/div[3]/ul[1]/li[4],,,FP,,,,
[PROP_CHANGED],Y,,,class,<>,li,/html/body/div[3]/div[1]/div[2]/ul[1]/li[2],<on>,li,/html/body/div[3]/div[1]/div[3]/ul[1]/li[3],,,FP,,,,
[NODE_ADDED],,li,/html/body/div[3]/div[1]/div[3]/ul[1]/li[1],,,,,,,,,,FP,TP,TP,NA,?? U
[PROP_CHANGED],Y,,,id,<contact-and-cooperation>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7],<dale_movie_home_bottom_right>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7],,,FP,,,,
[NODE_ADDED],,div,/html/body/div[3]/div[1]/div[2],,,,,,,,,,TP,FP,TP,NA,??????? A
[PROP_CHANGED],,,,class,<nav-register>,a,/html/body/div[3]/div[1]/div[1]/a[2],<nav-login>,a,/html/body/div[3]/div[1]/div[1]/a[1],,,TP,TP,TP,TP,?? -> ??/?? U
[NODE_REMOVED],,,,,,,,,,,a,/html/body/div[3]/div[1]/div[1]/a[1],FP,TP,TP,TP,?? U
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[2],FP,,,,
[PROP_CHANGED],,,,class,<contact-and-cooperation-hd>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[1],<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[1],,,FP,TP,TP,TP,???????div U
[PROP_CHANGED],,,,id,<SwfStore_dstat_0>,div,/html/body/div[6],<search_suggest>,div,/html/body/div[6],,,TP,TP,TP,FN,invisible div. U
[NODE_ADDED],Y,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[1]/div[2],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[1]/div[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,h2,/html/body/div[5]/div[1]/div[1]/div[3]/div[7]/div[1]/h2[1],FP,TP,TP,TP,????h2 U
[PROP_CHANGED],,,,id,<dale_movie_home_bottom_right>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[6],<billboard>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[6],,,FP,FP,FP,FN,invisible div
[NODE_ADDED],Y,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[6]/div[2],,,,,,,,,,FP,,,,
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[6]/div[1],,,,,,,,,,FP,TP,TP,NA,???????div U
[PROP_CHANGED],Y,,,id,<billboard>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[5],<dale_movie_home_top_right2>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[5],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[5]/div[2],FP,,,,
[NODE_REMOVED],,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[5]/div[1],FP,TP,TP,TP,???????div
[NODE_ADDED],,ul,/html/body/div[6]/ul[1],,,,,,,,,,TP,TP,TP,NA,A
[PROP_CHANGED],,,,id,<dale_movie_home_top_right2>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[4],<dale_movie_home_top_right_ford>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[4],,,TP,TP,TP,FN,U
[PROP_CHANGED],,,,id,<dale_movie_home_top_right>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[3],<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[3],,,FP,FP,FP,FN,U
[NODE_ADDED],,ul,/html/body/div[5]/div[1]/div[1]/div[3]/div[3]/ul[1],,,,,,,,,,TP,TP,TP,NA,???????A
[NODE_ADDED],,h2,/html/body/div[5]/div[1]/div[1]/div[3]/div[3]/h2[1],,,,,,,,,,TP,FP,TP,NA,????h2. A
[PROP_CHANGED],,,,id,<dale_movie_home_side_top>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[2],<dale_movie_home_top_right>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[2],,,FP,TP,TP,FN,U
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[2]/div[1],,,,,,,,,,TP,TP,TP,NA,
[PROP_CHANGED],Y,,,id,<cinemas-search>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[1],<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[1],<rating_answer>,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[1],,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,object,/html/body/div[6]/object[1],TP,TP,TP,TP,D
[NODE_ADDED],,ul,/html/body/div[5]/div[1]/div[1]/div[3]/div[1]/ul[1],,,,,,,,,,TP,FP,TP,NA,????????? A
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[1]/div[1],FP,,,,
[PROP_CHANGED],Y,,,class,<review>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[3],<review last>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[4],,,FP,,,,
[PROP_CHANGED],Y,,,class,<allstar30>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[2]/div[2]/div[1]/span[1],<allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[3]/div[2]/div[1]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<allstar50>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[1]/div[2]/div[1]/span[1],<allstar30>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[2]/div[2]/div[1]/span[1],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[7]/div[2]/div[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<doulists>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6],<gallery-frames>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6],,,FP,,,,
[PROP_CHANGED],Y,,,class,<s>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6],<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6],,,FP,,,,
[PROP_CHANGED],Y,,,id,<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2],<hot-gallery>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2],,,FP,,,,
[PROP_CHANGED],Y,,,class,<doulists-bd>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2],<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2],,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,a,/html/body/div[5]/div[2]/span[2]/a[1],FP,,,,???? S
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2]/div[4],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2]/div[3],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2]/div[2],FP,,,,
[NODE_ADDED],Y,ul,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2]/ul[1],,,,,,,,,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[2]/div[1],FP,,,,
[PROP_CHANGED],,,,class,<doulists-hd>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[1],<gallery-hd>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[1],,,FP,TP,TP,TP,????
[NODE_ADDED],Y,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[1]/div[2],,,,,,,,,,FP,,,,
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[6]/div[1]/div[1],,,,,,,,,,FP,TP,TP,NA,????arrow U
[PROP_CHANGED],Y,,,id,<gallery-frames>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5],<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5],,,FP,,,,
[PROP_CHANGED],Y,,,class,<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5],<gaia gaia-lite gaia-tv slide-mode>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5],,,FP,,,,
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[13],,,,,,,,,,TP,TP,TP,NA,??div A
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[3],,,,,,,,,,TP,FP,TP,NA,??div A
[PROP_CHANGED],Y,,,id,<hot-gallery>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[2],<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[2],,,FP,,,,
[NODE_ADDED],,h2,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[2]/h2[1],,,,,,,,,,TP,FP,TP,NA,??????? A
[NODE_REMOVED],Y,,,,,,,,,,ul,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[2]/ul[1],FP,,,,
[NODE_ADDED],,input,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/input[1],,,,,,,,,,TP,TP,TP,NA,A
[PROP_CHANGED],Y,,,class,<gallery-hd>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[1],<detail-pop>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[1],,,FP,,,,
[NODE_REMOVED],,,,,,,,,,,h2,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[1]/h2[1],FP,TP,TP,TP,????h2 U
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[1]/div[2],FP,,,,
[NODE_REMOVED],,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[5]/div[1]/div[1],FP,TP,TP,TP,????arrow
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[12],,,,,,,,,,TP,TP,TP,NA,A
[PROP_CHANGED],,,,id,<gaia>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4],<>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4],,,FP,FP,FP,FP,???/????
[NODE_REMOVED],,,,,,,,,,,a,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[4]/a[1],TP,FP,TP,FP,??????D
[PROP_CHANGED],,,,class,<list>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[4]/div[1],<slider>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[3]/div[1],,,TP,FP,TP,FN,invisible. U
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[3]/div[1]/div[2],,,,,,,,,,TP,TP,TP,NA,A
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[3]/div[1]/div[1],,,,,,,,,,TP,FP,TP,NA,A
[PROP_CHANGED],,,,class,<fliter-placeholder>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[3],<fliter-wp>,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[2],,,FP,TP,TP,FN,invisible. U
[NODE_ADDED],,h2,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[2]/h2[1],,,,,,,,,,TP,FP,TP,NA,?????? A
[NODE_ADDED],,input,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/input[1],,,,,,,,,,TP,FP,TP,NA,islogin A
[NODE_REMOVED],,,,,,,,,,,div,/html/body/div[5]/div[1]/div[1]/div[2]/div[4]/div[2],TP,FP,TP,FP,???/???? D
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[11],,,,,,,,,,TP,TP,TP,NA,A
[NODE_ADDED],,iframe,/html/body/div[5]/div[1]/div[1]/div[2]/div[3]/iframe[1],,,,,,,,,,TP,TP,TP,NA,A
[NODE_ADDED],Y,ul,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[60]/ul[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,ul,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[59]/ul[1],,,,,,,,,,FP,,,,
